scaffold_position	PC4
50000	0.004483619225
150000	-0.004763402534
250000	-0.005750958273
350000	0.020780076776
450000	-0.014238751776
550000	0.007920479991
650000	0.000359292405
750000	0.009081960334
850000	0.02741954922
950000	0.020960192399
1050000	0.014500835578
1150000	-0.026900504304
1250000	0.008015560009
1350000	-0.014648002478
1450000	0.000677893472
1550000	0.0019956424055
1650000	0.003313391339
1750000	0.020647372833
1850000	-0.019755577906
1950000	0.007737604802
2050000	0.012322233105
2150000	0.012322233105
2250000	-0.018260914752
2350000	-0.018260914752
2450000	0.010557231162
2550000	-0.011535789734
2650000	0.0141233
2750000	-0.004061818368
2850000	0.011817116002
2950000	-0.016123244046
3050000	-0.00131825451
3150000	-0.008567813998
3250000	-0.035270146007
3350000	-0.015879608318
3450000	0.003510929371
3550000	-0.0038962227984999996
3650000	-0.011303374968
3750000	-0.011303374968
3850000	0.009523917433
3950000	0.009523917433
4050000	0.018163327541
4150000	0.010963847757
4250000	-0.00809072012
4350000	-0.0051960248885
4450000	-0.002301329657
4550000	0.004657424297
4650000	0.007906852256
4750000	0.007906852256
4850000	0.007906852256
4950000	0.02090857662
5050000	0.02090857662
5150000	0.02090857662
5250000	0.012875289894
5350000	-0.009985727954
5450000	-0.027706773968
5550000	-0.021959174555
5650000	-0.025425428821
5750000	-0.002973293057
5850000	0.001987130309
5950000	-0.011141194587
6050000	0.013617127782
6150000	0.013617127782
6250000	-0.034350402906
6350000	-0.034350402906
6450000	-0.034350402906
6550000	0.008776484813
6650000	0.008776484813
6750000	-0.006275944521
6850000	-0.004347382966
6950000	-0.002418821411
7050000	-0.0051502568
7150000	-0.002571598947
7250000	7.058906e-06
7350000	-0.016668075911
7450000	-0.002940763134
7550000	-0.002940763134
7650000	0.007661440214
7750000	0.007661440214
7850000	-0.025317966548
7950000	0.00131067742
8050000	-0.010269388753
8150000	-0.017045913715
8250000	-0.009052077531
8350000	0.007961010367
8450000	-0.002447134173
8550000	-0.012855278713
8650000	0.002438018172
8750000	-0.005189046633
8850000	-0.016808196833
8950000	0.030338657861
9050000	-0.0073492102995
9150000	-0.04503707846
9250000	0.004348345946
9350000	-0.023705915111
9450000	-0.028991726372
9550000	-0.021834964515
9650000	-0.013967729416
9750000	-0.034769919853
9850000	-0.044887576307
9950000	-0.042571089637
10050000	-0.042126966274
10150000	-0.032483486714
10250000	-0.040533443662
10350000	-0.04858340061
10450000	-0.011043216551
10550000	-0.042436963212
10650000	-0.027398532543
10750000	-0.002135068719
10850000	-0.036796096473
10950000	-0.027042679407
11050000	-0.035921096872
11150000	-0.051089165223
11250000	-0.042938978558
11350000	-0.026119505311
11450000	-0.004375627527
11550000	-0.019342345522
11650000	-0.027367780011
11750000	-0.028580219977
11850000	-0.001588172619
11950000	-0.0256791072
12050000	-0.023087190317
12150000	-0.009510505327
12250000	-0.033677762086
12350000	0.000412256661
12450000	-0.035573026152
12550000	-0.035827827464
12650000	-0.025919398795
12750000	-0.046029334947
12850000	-0.046029334947
12950000	-0.038954147947
13050000	-0.038954147947
13150000	-0.032884386566
13250000	-0.033547259896
13350000	-0.034716684808
13450000	-0.053359189007
13550000	-0.029734507969
13650000	-0.041784735691
13750000	-0.018447310556
13850000	-0.026820078404
13950000	-0.030018254757
14050000	-0.007191048552
14150000	-0.012042779550999999
14250000	-0.01689451055
14350000	-0.006566106114499999
14450000	0.003762298321
14550000	-0.014021766898
14650000	-0.007744100951
14750000	0.001731311572
14850000	-0.000593925987
14950000	-0.027603544188
15050000	-0.0166510821175
15150000	-0.005698620047
15250000	0.021171527712
15350000	-0.015446333447
15450000	0.001131665461
15550000	-0.003464267907
15650000	-0.000637790464
15750000	0.03281627449
15850000	0.015403873875
15950000	0.015403873875
16050000	0.031600758037
16150000	0.031600758037
16250000	0.028549990586
16350000	0.021534338248
16450000	0.01451868591
16550000	0.009307947459
16650000	0.009372910473
16750000	0.0207619800965
16850000	0.03215104972
16950000	-0.0076540216
17050000	-0.0037061767485
17150000	0.000241668103
17250000	0.016632995445
17350000	-0.001132815891
17450000	-0.009256499904
17550000	-0.010216045613
17650000	0.000217311648
17750000	0.016499626704
17850000	0.001932658044
17950000	0.010722545625
18050000	0.036009930437
18150000	0.036997220004
18250000	0.032214840569
18350000	0.045831312598
18450000	0.003471679355
18550000	0.041294521995
18650000	0.033428548844
18750000	0.0361524941
18850000	0.015627103118
18950000	0.025602913835
19050000	0.037838310042
19150000	0.031552177939
19250000	0.056372846999
19350000	0.037943102427
19450000	0.044124993142
19550000	0.026382873932
19650000	0.041792769231
19750000	0.029832708944
19850000	0.040471628884
19950000	0.027473348632
20050000	0.032619666229
20150000	0.025438248919
20250000	0.029081718174
20350000	0.039645247923
20450000	0.023927711929
20550000	0.010293999205
20650000	0.006091790823
20750000	0.023157319069
20850000	0.035863648201
20950000	0.047668202137
21050000	0.026444485012
21150000	0.035551364769
21250000	0.020676867871
21350000	0.041033964727
21450000	0.039103738801
21550000	0.054347571266
21650000	0.035194481925
21750000	0.04290137039
21850000	0.019923507848
21950000	0.031509565703
22050000	0.051180841186
22150000	0.024731460523
22250000	0.064163840446
22350000	0.056534517007
22450000	0.056999818017
22550000	0.046956697834
22650000	0.076971600258
22750000	0.031269019655
22850000	0.013565867589
22950000	0.04478355931
23050000	0.060744016028
23150000	0.070640816576
23250000	0.055728153158
23350000	0.055533976336
23450000	0.022706992682
23550000	0.045030959407
23650000	0.028545103508
23750000	0.018762008958
23850000	0.040667465854
23950000	0.040581305518
24050000	0.02541533729
24150000	0.005668077303
24250000	0.017057721177
24350000	0.023149568128
24450000	0.008934140787
24550000	0.023097261483
24650000	0.009030839928
24750000	0.024775339348
24850000	0.016428280072
24950000	0.016245743592
25050000	0.034853652687
25150000	-0.010386091979
25250000	-0.021086933039
25350000	0.012966530972
25450000	-0.019277579687
25550000	-0.008002863282
25650000	-0.021094182656
25750000	0.003682105049
25850000	0.000650718543
25950000	-0.034677198646
26050000	-0.018422604001
26150000	-0.004474730423
26250000	0.004634063972
26350000	-0.007836316547
26450000	-0.010504946485
26550000	0.001152285202
26650000	-0.014988210803
26750000	-0.000840733984
26850000	-0.02238154436
26950000	0.00699587883
27050000	-0.005878119643
27150000	-0.027369094861
27250000	-0.009896235363
27350000	-0.003257749812
27450000	-0.010620229845
27550000	0.028216224202
27650000	-0.021969500314
27750000	-0.016724639083
27850000	-0.00385298969
27950000	-0.003527416983
28050000	0.017003069536
28150000	0.021560513377
28250000	0.023980125981
28350000	0.007616467144
28450000	0.012300224231
28550000	0.027090203062
28650000	0.016213185894
28750000	0.007655984752
28850000	0.043303813043
28950000	0.061481955373
29050000	0.030742217912
29150000	0.036796902331
29250000	0.04423021529
29350000	0.032847292753
29450000	0.06369970065
29550000	0.051865864971
29650000	0.048924638432
29750000	0.049476530562
29850000	0.054785294859
29950000	0.037117229956
30050000	0.061411717092
30150000	0.063738762734
30250000	0.041606626591
30350000	0.062567196614
30450000	0.059848634051
30550000	0.077231790878
30650000	0.075452385919
30750000	0.077059340203
30850000	0.05428004749
30950000	0.039258709386
31050000	0.07343881783
31150000	0.0701564531
31250000	0.065566034615
31350000	0.066140370782
31450000	0.077454549633
31550000	0.047651746736
31650000	0.051319358709
31750000	0.082562139018
31850000	0.064389907317
31950000	0.075728455219
32050000	0.071661099145
32150000	0.072090234562
32250000	0.054137779427
32350000	0.055645358787
32450000	0.042845236827
32550000	0.061132758761
32650000	0.067240638726
32750000	0.07764687583
32850000	0.046674651668
32950000	0.021590002106
33050000	0.061737819599
33150000	0.043231088177
33250000	0.059123142146
33350000	0.057453533896
33450000	0.0500133131515
33550000	0.042573092407
33650000	0.043765824793
33750000	0.057195901235
33850000	0.039933352247
33950000	0.018893860435
34050000	0.022616381774
34150000	0.02233580805
34250000	0.03787831816
34350000	0.018169955448
34450000	0.042646228209
34550000	0.016782656173
34650000	0.050886103666
34750000	0.044119588615
