scaffold_position	PC1
50000	-0.017448545663
150000	-0.017448545663
250000	-0.019010926284
350000	-0.007593999959
450000	-0.019356441911
550000	-0.0127381131095
650000	-0.006119784308
750000	-0.004394200322
850000	-0.000282354252
950000	-0.006110331679
1050000	0.000929100608
1150000	0.004421368598
1250000	0.000135192235
1350000	0.006191278377
1450000	-0.00376170342
1550000	2.3811522e-05
1650000	-0.004093241973
1750000	-0.000239898751
1850000	-0.002713063667
1950000	-0.002713063667
2050000	0.000505619265
2150000	0.000505619265
2250000	-0.000598801143
2350000	0.00032810778
2450000	-0.004753914835
2550000	-0.003960638238
2650000	-0.009625683068
2750000	-0.008712654542
2850000	-0.011069557857
2950000	-0.012542784804
3050000	-0.014192278195
3150000	-0.00997228295
3250000	-0.00997228295
3350000	-0.012017631644
3450000	-0.014062980338
3550000	-0.014062980338
3650000	-0.016728404503
3750000	-0.009430335488
3850000	-0.017423950318
3950000	-0.009535324059
4050000	-0.011850064479
4150000	-0.018003113305
4250000	-0.019326797503
4350000	-0.019014634657
4450000	-0.016363918885
4550000	-0.017669360215
4650000	-0.014476190723
4750000	-0.019137955722
4850000	-0.012208454088
4950000	-0.00530459441
5050000	-0.017812150391
5150000	-0.010778001604
5250000	-0.012605485741
5350000	-0.01633580144
5450000	-0.011041567796
5550000	-0.012205336285
5650000	-0.0139162485415
5750000	-0.015627160798
5850000	-0.014878199314
5950000	-0.015825045524
6050000	-0.015301521507
6150000	-0.015631884652
6250000	-0.014342861136
6350000	-0.011287024864
6450000	-0.018355365141
6550000	-0.018355365141
6650000	-0.019614142268999997
6750000	-0.020872919397
6850000	-0.020872919397
6950000	-0.018046109719
7050000	-0.003848633004
7150000	-0.010038072044
7250000	-0.013626144101
7350000	-0.009555821855
7450000	-0.010381593361
7550000	-0.012278068137
7650000	-0.005969020197
7750000	-0.006480013425
7850000	-0.016317371302
7950000	-0.019248362859
8050000	-0.017321380616
8150000	-0.008662496239
8250000	0.000815146726
8350000	-0.000638126085
8450000	0.005093910815
8550000	0.004119501301
8650000	0.015646064596
8750000	0.018760469164
8850000	0.02905949209
8950000	0.040573213004
9050000	0.042960580763
9150000	0.050551791126
9250000	0.05303110834
9350000	0.051953646286
9450000	0.051254480479
9550000	0.052840663949
9650000	0.063667893254
9750000	0.064584947426
9850000	0.063365569372
9950000	0.065367427194
10050000	0.071648407367
10150000	0.074412529329
10250000	0.074588312486
10350000	0.083475672862
10450000	0.085509238716
10550000	0.084384003809
10650000	0.085063164404
10750000	0.088207795251
10850000	0.086131368394
10950000	0.088554770649
11050000	0.086760941221
11150000	0.095354822379
11250000	0.0942843190175
11350000	0.093213815656
11450000	0.09330653078
11550000	0.086782854589
11650000	0.088744867111
11750000	0.08653938411
11850000	0.084388743923
11950000	0.082538063803
12050000	0.079362053681
12150000	0.074549658086
12250000	0.070120109368
12350000	0.064945131367
12450000	0.061463653342
12550000	0.059014535994
12650000	0.055102166266
12750000	0.061268478685
12850000	0.05245103438
12950000	0.04690220934
13050000	0.04459901064
13150000	0.037904305819
13250000	0.029622470213
13350000	0.030820512667
13450000	0.017249888047
13550000	0.007907908531
13650000	0.008415654821
13750000	-0.001318853661
13850000	-0.00349469819
13950000	-0.010481203408
14050000	-0.009324217133
14150000	-0.010475352903
14250000	-0.014039119479
14350000	-0.013907220915
14450000	-0.020471746206
14550000	-0.01347494853
14650000	-0.018498634968
14750000	-0.020788194143
14850000	-0.019855050072
14950000	-0.01721715707
15050000	-0.020757937432
15150000	-0.019679318654
15250000	-0.017180037541
15350000	-0.01811081448
15450000	-0.018259268641
15550000	-0.012718558925
15650000	-0.018271563549
15750000	-0.018902586095
15850000	-0.019533608641
15950000	-0.01919681368
16050000	-0.010948588839
16150000	-0.008902728117
16250000	0.000521293229
16350000	-0.011254483813
16450000	-0.00688596338
16550000	-0.002733378369
16650000	-0.008996410821
16750000	-0.00806372977
16850000	-0.006406710077
16950000	-0.013696547711
17050000	-0.012146652628
17150000	-0.010596757545
17250000	0.001900105858
17350000	-0.004053190346
17450000	-0.004558517627
17550000	-0.009063782942
17650000	-0.015517502216
17750000	-0.011095804891
17850000	-0.005653817167
17950000	-0.009932852922
18050000	-0.00274699295
18150000	-0.004232576688
18250000	-0.007686697189
